FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName
5915,5915,15,28,"Fish, burbot (loche), native, head, baked","Poisson, lotte (loche), autochtone, tête, cuite au four",2005-04-19,,,Lota lota (L)
5916,5916,20,3,"Grains, tapioca, pearl, cooked","Grains céréaliers, tapioca, perlé, cuit",2005-04-21,,,
5917,5917,20,3,"Grains, quinoa, cooked","Grains céréaliers, quinoa, cuit",2005-04-21,,20137,
5918,5918,16,3,"Lentils, pink, boiled","Lentilles, roses, bouillies",2005-04-21,,,
5919,5919,15,28,"Fish, sculpin, native, raw","Poisson, chabot, autochtone, cru",2005-04-21,,,Acanthocottus groenlandicus
5920,5920,16,3,"Vermicelli, made from soy, cooked","Vermicelle de soya, cuits",2005-04-22,,,
5921,5921,15,28,"Fish, cisco (lake herring, tullibee), native, smoked, dried","Poisson, cisco (hareng de lac), autochtone, fumé, déshydraté",2005-05-11,,,Coregonus autumnalis
5922,5922,15,28,"Fish, cisco (lake herring, tullibee), native, baked","Poisson, cisco (hareng de lac), autochtone, cuit au four",2005-05-11,,,Coregonus autumnalis
5923,5923,15,28,"Fish, whitefish, native, smoked, dried","Poisson, corégone de lac, autochtone, fumé, déshydraté",2005-06-23,,,Coregonus clupeaformis
5924,5924,15,28,"Fish, whitefish, native, smoked, baked","Poisson, corégone de lac, autochtone, fumées, au four",2005-06-23,,,Coregonus clupeaformis
5925,5925,15,28,"Fish, whitefish, native, eggs, baked","Poisson, corégone de lac, autochtone, oeufs, au four",2005-06-23,,,Coregonus clupeaformis
5926,5926,15,28,"Fish, whitefish, native, head, baked","Poisson, corégone de lac, autochtone, tête, au four",2005-06-23,,,Coregonus clupeaformis
5927,5927,15,28,"Fish, whitefish, native, esophagus, raw","Poisson, corégone de lac, autochtone, oesophage, cru",2005-06-28,,,Coregonus clupeaformis
5928,5928,15,28,"Fish, salmon, native, eggs, raw","Poisson, saumon, autochtone, oeufs, cru",2005-06-28,,,
5929,5929,5,28,"Goose, wild (Canada goose), native, meat, smoked, dried","Bernache du canada (outarde), autochtone, viande, fumée, déshydratée",2005-06-29,,,Branta canadensis
5930,5930,5,28,"Goose, wild (Canada goose), native, meat and skin, dried, boiled","Bernache du canada (outarde), autochtone, viande et peau, déshydratée, bouillie",2005-06-29,,,Branta canadensis
5931,5931,5,28,"Duck, wild, native, cooked","Canard sauvage, autochtone, cuit",2005-06-29,,,
5932,5932,5,28,"Ptarmigan, native, meat, raw","Lagopède, autochtone, viande, crue",2005-06-29,,,Lagopus sp.
5933,5933,5,28,"Ptarmigan, native, meat, cooked","Lagopède, autochtone, viande, cuite",2005-06-29,,,Lagopus sp.
5934,5934,5,28,"Spruce grouse, native, meat, raw","Tétras du Canada, autochtone, viande, crue",2005-06-29,,,Dendragus canadensis
5935,5935,5,28,"Spruce grouse, native, meat, cooked","Tétras du Canada, autochtone, viande, cuite",2005-06-29,,,Dendragus canadensis
5936,5936,11,28,"Netted willow, native, leaves, raw","Saule réticulé, autochtone, feuilles, crus",2005-06-29,,,Salix reticulata
5937,5937,11,28,"Mountain sorrel, native, leaves, raw","Rumex petite-oseille, autochtone, feuilles, crus",2005-06-29,,,Oxyria digyna
5938,5938,9,28,"Black crowberry (curlewberry), native","Camarine noire, autochtone",2005-06-29,,,Empetrum nigrum
5939,5939,9,28,"Cloudberry (bakeapple), native","Chicouté, autochtone",2005-06-29,,,Rubus chamaemorus
5940,5940,15,28,"Sea cucumber, native","Concombre de mer (holothurie), autochtone",2005-06-29,,,Cucumaria frondosa
5943,5943,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 0mm (0"") paré, cru",2006-01-06,,23513,
5944,5944,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 3mm (1/8"") paré, cru",2006-01-06,,23513,
5945,5945,13,23,"Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, raw","Boeuf, épaule, rôti de palette, désossé, maigre et gras, 3mm (1/8'') paré, cru",2006-01-06,,13815,
5946,5946,13,23,"Beef, chuck, blade roast, boneless, lean, raw","Boeuf, épaule, rôti de palette, désossé, maigre, cru",2006-01-06,,13293,
5948,5948,13,23,"Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, cooked, braised","Boeuf, épaule, rôti de palette, désossé, maigre et gras, 3mm (1/8'') paré, cuit, braisé",2006-01-16,,13816,
5949,5949,13,23,"Beef, chuck, blade roast, boneless, lean, cooked, braised","Boeuf, épaule, rôti de palette, désossé, maigre, cuit, braisé",2006-01-16,,13382,
5950,5950,13,23,"Beef, chuck, blade steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, épaule, bifteck de palette, désossé, maigre et gras, 0mm (0"") paré, cru",2006-01-16,,23143,
5952,5952,13,23,"Beef, chuck, blade steak, boneless, lean, raw","Boeuf, épaule, bifteck de palette, désossé, maigre, cru",2006-01-16,,23080,
5955,5955,13,23,"Beef, chuck, blade steak, with bone, lean, cooked, braised","Boeuf, épaule, bifteck de palette, avec os, maigre, cuit, braisé",2006-01-16,,23077,
5956,5956,9,0,"Clementine, raw","Clémentine, crue",2006-02-27,2005-08-01,09433,Citrus clementina hort. ex Tanaka
5957,5957,11,0,"Mushroom, portabella (portobello), grilled","Champignon, portobella (portobello), grillé",2006-02-27,2005-08-01,11243,
5958,5958,11,0,"Mushroom, white, stir-fried, no fat added","Champignon, sauté, sans gras ajouté",2006-02-27,2005-08-01,11263,
5959,5959,11,0,"Mushroom, shiitake, stir-fried, no fat added","Champignon, shiitake, sauté, sans gras ajouté",2006-02-27,2005-08-01,11267,Lentinus edodes
5960,5960,11,0,"Onion, yellow, sauteed","Oignon, jaune, sauté",2006-02-27,2005-08-01,11286,
5961,5961,14,1,"Sports drink, orange flavour, powder","Boisson pour sportifs, saveur orange, poudre",2006-02-27,2005-08-01,14450,
5962,5962,14,0,"Sports drink, fruit flavour, ready-to-drink","Boisson pour sportifs, saveur fruits, prête-à-boire",2006-02-27,2005-08-01,14460,
5963,5963,14,0,"Sports drink, lemon-lime flavour, ready-to-drink","Boisson pour sportifs, saveur citron et lime, prête-à-boire",2006-02-27,2005-08-01,14461,
5965,5965,15,0,"Fish, salmon, pink, canned, drained solids with bone","Poisson, saumon, rose, conserve, chair avec arêtes",2006-02-27,2005-08-01,15260,
5966,5966,15,0,"Fish, tilapia, raw","Poisson, tilapia, cru",2006-02-27,2005-08-01,15261,
5967,5967,15,0,"Fish, tilapia, baked or broiled","Poisson, tilapia, au four ou grillé",2006-02-27,2005-08-01,15262,
5968,5968,16,0,"Veggie / soy burger patty, unprepared","Hambourgeois végétarien / soya, galette, non préparée",2006-02-27,2005-08-01,16147,
5969,5969,18,0,"Waffle, buttermilk, frozen, ready-to-heat","Gaufre, babeurre, congelée, prête-à-chauffer",2006-02-27,2005-08-01,18932,
5970,5970,18,0,"Waffle, buttermilk, frozen, ready-to-heat, toasted","Gaufre, babeurre, congelée, prête-à-chauffer, grillée",2006-02-27,2005-08-01,18933,
5971,5971,18,0,"Waffle, buttermilk, frozen, ready-to-heat, microwaved","Gaufre, babeurre, congelée, prête-à-chauffer, cuite au four à micro-ondes",2006-02-27,2005-08-01,18934,
5972,5972,18,0,"Waffle, plain, frozen, ready-to-heat, microwaved","Gaufre, nature, congelée, prête-à-cuire, cuite au four à micro-ondes",2006-02-27,2005-08-01,18935,
5973,5973,18,0,"Pancake, plain (includes buttermilk), frozen, ready-to-heat, microwave","Crêpe, nature, (avec babeurre), congelée, prête-à-chauffer, cuite au four à micro-ondes",2006-02-27,2005-08-01,18936,
5974,5974,19,0,"Sweetener, aspartame, EQUAL","Édulcorant, aspartame, EQUAL",2006-02-27,2005-08-01,19337,
5975,5975,19,0,"Sweetener, sucralose, SPLENDA","Édulcorant, sucralose, SPLENDA",2006-02-27,2005-08-01,19868,
5977,5977,19,0,"Sweetener, saccharin","Édulcorant, saccharine",2006-02-27,2005-08-01,43158,
5978,5978,19,0,"Sweets, sugars, fructose, powder","Confiseries, sucre, fructose, poudre",2006-02-27,2005-08-01,43216,
5979,5979,19,0,"Dessert, frozen, ice cream, chocolate or caramel covered, with nuts","Dessert, congelé, crème glacée, enrobage de chocolat ou caramel, avec noix",2006-02-27,2005-08-01,43506,
5980,5980,19,0,"Sweets, sugars, fructose, liquid","Confiseries, sucre, fructose, liquide",2006-02-27,2005-08-01,44018,
5981,5981,13,23,"Beef, chuck, cross rib roast, boneless, lean, raw","Boeuf, épaule, rôti de côtes croisées, désossé, maigre, cru",2006-03-01,,23513,
5982,5982,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 0mm (0"") trim, cooked, braised","Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 0mm (0"") paré, cuit, braisé",2006-03-01,,13373,
5983,5983,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 3mm (1/8"") trim, cooked, braised","Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 3mm (1/8"") paré, cuit, braisé",2006-03-02,,13810,
5984,5984,13,23,"Beef, chuck, cross rib roast, boneless, lean, cooked, braised","Boeuf, épaule, rôti de côtes croisées, désossé, maigre, cuit, braisé",2006-03-02,,23602,
5989,5989,13,23,"Beef, chuck, cross rib steak, boneless, lean and fat, 3mm (1/8"") trim, cooked, braised","Boeuf, épaule, bifteck de côtes croisées, désossé, maigre et gras, 3mm (1/8"") paré, cuit, braisé",2006-03-02,,23513,
5990,5990,13,23,"Beef, chuck, cross rib steak, boneless, lean, cooked, braised","Boeuf, épaule, bifteck de côtes croisées, désossé, maigre, cuit, braised",2006-03-02,,23514,
5991,5991,13,23,"Beef, hip, eye of round roast, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, rôti de noix de ronde, désossé, maigre et gras, 0mm (0"") paré, cru",2006-03-02,,23330,
5993,5993,13,23,"Beef, hip, eye of round roast, boneless, lean, raw","Boeuf, cuisse, rôti de noix de ronde, désossé, maigre, cru",2006-03-02,,23360,
5994,5994,13,23,"Beef, hip, eye of round roast, boneless, lean and fat, 0mm (0"") trim, cooked, roasted","Boeuf, cuisse, rôti de noix de ronde, désossé, maigre et gras, 0mm (0"") paré, cuit, rôti",2006-03-02,,13415,
5996,5996,13,23,"Beef, hip, eye of round roast, boneless, lean, cooked, roasted","Boeuf, cuisse, rôti de noix de ronde, désossé, maigre, cuit, rôti",2006-03-02,,13418,
5997,5997,13,23,"Beef, hip, eye of round steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, bifteck de noix de ronde, désossé, maigre et gras, 0mm (0"") paré, cru",2006-03-02,,23333,
5999,5999,13,23,"Beef, hip, eye of round steak, boneless, lean, raw","Boeuf, cuisse, bifteck de noix de ronde, désossé, maigre, cru",2006-03-02,,23363,
6000,6000,13,23,"Beef, hip, eye of round steak, boneless, lean and fat, 0mm (0"") trim, cooked, braised","Boeuf, cuisse, bifteck de noix de ronde, désossé, maigre et gras, 0mm (0"") paré, cuit, braisé",2006-03-02,,23351,
6002,6002,13,23,"Beef, hip, eye of round steak, boneless, lean, cooked, braised","Boeuf, cuisse, bifteck de noix de ronde, désossé, maigre, cuit, braisé",2006-03-02,,23381,
6018,6018,13,23,"Beef, fat, raw","Boeuf, gras, cru",2006-03-23,,13019,
6019,6019,13,23,"Beef, fat, cooked","Boeuf, gras, cuit",2006-03-23,,13020,
6020,6020,13,23,"Beef, flank, flank steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, flanc, bifteck de flanc, désossé, maigre et gras, 0mm (0"") paré, cru",2006-03-27,,13970,
6022,6022,13,23,"Beef, flank, flank steak, boneless, lean, raw","Boeuf, flanc, bifteck de flanc, désossé, maigre, cru",2006-03-27,,23656,
6023,6023,13,23,"Beef, flank, flank steak, boneless, lean and fat, 0mm (0"") trim, cooked, braised","Boeuf, flanc, bifteck de flanc, désossé, maigre et gras, 0mm (0"") paré, cuit, braisé",2006-03-27,,13948,
6025,6025,13,23,"Beef, flank, flank steak, boneless, lean, cooked, braised","Boeuf, flanc, bifteck de flanc, désossé, maigre, cuit, braisé",2006-03-27,,23654,
6026,6026,13,23,"Beef, hip, inside (top) round roast, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, ronde, rôti d'intérieur, désossé, maigre et gras, 0mm (0"") paré, cru",2006-03-28,,23327,
6028,6028,13,23,"Beef, hip, inside (top) round roast, boneless, lean, raw","Boeuf, cuisse, ronde, rôti d'intérieur, désossé, maigre, cru",2006-03-28,,23357,
6029,6029,13,23,"Beef, hip, inside (top) round roast, boneless, lean and fat, 0mm (0"") trim, cooked, roasted","Boeuf, cuisse, ronde, rôti d'intérieur, désossé, maigre et gras, 0mm (0"") paré, cuit, rôti",2006-03-28,,23348,
6031,6031,13,23,"Beef, hip, inside (top) round roast, boneless, lean, cooked, roasted","Boeuf, cuisse, ronde, rôti d'intérieur, désossé, maigre, cuit, rôti",2006-03-28,,23378,
6032,6032,13,23,"Beef, hip, inside (top) round steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre et gras, 0mm (0"") paré, cru",2006-03-28,,23324,
6033,6033,13,23,"Beef, hip, inside (top) round steak, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre et gras, 3mm (1/8"") paré, cru",2006-03-28,,13891,
6034,6034,13,23,"Beef, hip, inside (top) round steak, boneless, lean, raw","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre, cru",2006-03-28,,23354,
6035,6035,13,23,"Beef, hip, inside (top) round steak, boneless, lean and fat, 0mm (0"") trim, cooked, braised","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre et gras, 0mm (0"") paré, cuit, braisé",2006-03-28,,13959,
6036,6036,13,23,"Beef, hip, inside (top) round steak, boneless, lean and fat, 3mm (1/8"") trim, cooked, braised","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre et gras, 3mm (1/8"") paré, cuit, braisé",2006-03-28,,13893,
6037,6037,13,23,"Beef, hip, inside (top) round steak, boneless, lean, cooked, braised","Boeuf, cuisse, ronde, bifteck d'intérieur, désossé, maigre, cuit, braisé",2006-03-28,,13491,
6038,6038,1,0,"Cheese, cheddar, reduced fat (18%)","Fromage cheddar, teneur réduite en gras (18%)",2006-03-28,,01182,
6039,6039,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre et gras, 0mm (0"") paré, cru",2006-04-04,,,
6040,6040,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre et gras, 3mm (1/8"") paré, cru",2006-04-04,,13868,
6041,6041,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean, raw","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre, cru",2006-04-04,,,
6042,6042,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean and fat, 0mm (0"") trim, cooked, roasted","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre et gras, 0mm (0"") paré, cuit, rôti",2006-04-04,,,
6043,6043,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean and fat, 3mm (1/8"") trim, cooked, roasted","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre et gras, 3mm (1/8"") paré, cuit, rôti",2006-04-04,,13870,
6044,6044,13,23,"Beef, hip, outside (bottom) round roast, boneless, lean, cooked, roasted","Boeuf, cuisse, ronde, rôti d'extérieur, désossé, maigre, cuit, rôti",2006-04-04,,13408,
6045,6045,13,23,"Beef, hip, outside (bottom) round steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, cuisse, ronde, bifteck d'extérieur, désossé, maigre et gras, 0mm (0"") paré, cru",2006-04-04,,23063,
6046,6046,13,23,"Beef, hip, outside (bottom) round steak, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, cuisse, ronde, bifteck d'extérieur, désossé, maigre et gras, 3mm (1/8"") paré, cru",2006-04-04,,13868,
6048,6048,13,23,"Beef, hip, outside (bottom) round steak, boneless, lean and fat, 0mm (0"") trim, cooked, braised","Boeuf, cuisse, ronde, bifteck d'extérieur, désossé, maigre et gras, 0mm (0"") paré, cuit, braisé",2006-04-04,,13398,
6049,6049,13,23,"Beef, hip, outside (bottom) round steak, boneless, lean and fat, 3mm (1/8"") trim, cooked, braised","Boeuf, cuisse, ronde, bifteck d'extérieur, désossé, maigre et gras, 3mm (1/8"") paré, cuit, braisé",2006-04-04,,13869,
6050,6050,13,23,"Beef, hip, outside (bottom) round steak, boneless, lean, cooked, braised","Boeuf, cuisse, ronde, bifteck d'extérieur, désossé, maigre, cuit, braisé",2006-04-04,,13407,
6061,6061,13,23,"Beef, rib, rib eye roast, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, côte, rôti de faux-filet, désossé, maigre et gras, 3mm (1/8"") paré, cru",2006-04-11,,23153,
6062,6062,13,23,"Beef, rib, rib eye roast, boneless, lean, raw","Boeuf, côte, rôti de faux-filet, désossé, maigre, cru",2006-04-11,,23153,
6064,6064,13,23,"Beef, rib, rib eye roast, boneless, lean and fat, 3mm (1/8"") trim, cooked, roasted","Boeuf, côte, rôti de faux-filet, désossé, maigre et gras, 3mm (1/8"") paré, cuit, rôti",2006-04-11,,23198,
6065,6065,13,23,"Beef, rib, rib eye roast, boneless, lean, cooked, roasted","Boeuf, côte, rôti de faux-filet, désossé, maigre, cuit, rôti",2006-04-11,,23159,
6066,6066,13,23,"Beef, rib, rib eye steak, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, côte, bifteck de faux-filet, désossé, maigre et gras, 0mm (0"") paré, cru",2006-04-11,,23230,
6068,6068,13,23,"Beef, rib, rib eye steak, boneless, lean, raw","Boeuf, côte, bifteck de faux-filet, désossé, maigre, cru",2006-04-11,,23175,
6069,6069,13,23,"Beef, rib, rib eye steak, boneless, lean and fat, 0mm (0"") trim, cooked, broiled","Boeuf, côte, bifteck de faux-filet, désossé, maigre et gras, 0mm (0"") paré, cuit, grillé",2006-04-11,,23227,
