FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
501532,341,0.24514,2008-06-26
501532,383,0.30642,2008-06-24
501532,415,0.61285,2008-06-24
501533,383,0.90871,2008-06-24
501533,415,1.81741,2008-06-24
501533,1457,1.40000,2008-06-26
501534,383,1.02494,2008-06-24
501534,415,2.04987,2008-06-24
501534,1457,1.40000,2008-06-26
501535,383,1.33140,2008-06-24
501535,415,2.66270,2008-06-24
501535,1457,1.40000,2008-06-26
501536,233,2.19000,2008-06-24
501536,1457,1.40000,2008-06-26
501537,341,1.03550,2008-06-26
501537,383,1.29438,2008-06-26
501537,415,2.58880,2008-06-26
501538,341,1.00169,2008-06-26
501538,383,1.25211,2008-06-26
501538,415,2.50422,2008-06-26
501539,1457,1.40000,2008-06-25
501539,1649,1.19000,2008-06-24
501540,1457,1.40000,2008-06-25
501540,1649,1.16000,2008-06-24
501541,227,0.85000,2008-06-24
501541,1461,0.55000,2008-06-25
501542,227,0.80000,2008-06-24
501542,1461,0.55000,2008-06-25
501543,227,0.78000,2008-06-24
501543,1461,0.55000,2008-06-25
501544,383,1.19400,2008-06-24
501544,415,2.38800,2008-06-24
501544,1607,1.95000,2013-02-22
501545,341,0.03339,2014-04-30
501545,383,0.04174,2014-04-30
501545,415,0.08348,2014-04-30
501545,990,0.50000,2008-06-25
501546,139,1.43000,2008-06-24
501546,160,1.15000,2008-06-24
501546,415,0.47549,2008-06-25
501546,553,0.62000,2008-06-26
501546,990,0.50000,2008-06-25
501546,1601,0.45000,2012-08-30
501547,332,0.18000,2008-06-25
501547,415,0.40152,2008-06-25
501547,990,0.50000,2008-06-25
501547,502469,0.27000,2012-08-31
501548,1470,0.85000,2008-06-26
501549,1457,1.40000,2008-06-26
501551,341,1.03128,2008-10-23
501551,415,2.57819,2008-10-23
501551,990,0.50000,2012-08-09
501552,49,0.12000,2008-12-02
501552,1454,0.30000,2008-12-02
501552,1525,0.24000,2008-12-02
501553,49,0.12000,2008-12-02
501553,624,0.24000,2008-12-02
501553,1454,0.30000,2008-12-02
501574,341,0.16061,2009-03-25
501574,415,0.40152,2009-03-25
501574,867,0.30000,2010-01-12
501574,1454,0.30000,2009-03-25
501575,160,0.12000,2009-03-25
501575,1470,0.85000,2009-03-25
501575,1669,0.48000,2009-11-26
501576,341,0.71006,2009-03-25
501576,383,0.88757,2009-03-25
501576,415,1.77514,2009-03-25
501576,1470,0.85000,2011-05-05
501577,341,1.03128,2009-03-25
501577,383,1.28910,2009-03-25
501577,415,2.57819,2009-03-25
501578,278,0.15000,2009-03-26
501578,341,0.76078,2009-03-26
501578,383,0.95010,2009-03-26
501578,415,1.90194,2009-03-26
501578,431,0.60000,2009-03-26
501578,1470,0.85000,2009-03-26
501578,1472,0.90000,2009-03-26
501579,278,0.15000,2009-03-26
501579,341,0.76078,2009-03-26
501579,383,0.95010,2009-03-26
501579,415,1.90194,2009-03-26
501579,431,0.60000,2009-03-26
501579,1470,0.85000,2009-03-26
501579,1472,0.90000,2009-03-26
501580,341,0.24514,2009-03-26
501580,383,0.30642,2009-03-26
501580,415,0.61285,2009-03-26
501580,1470,0.85000,2009-03-26
501581,363,0.52409,2009-03-26
501581,1145,0.65511,2009-03-26
501581,1146,1.31023,2009-03-26
501581,1470,0.85000,2009-03-26
501582,243,1.44000,2009-03-26
501582,363,0.50719,2009-03-26
501582,1145,0.63398,2009-03-26
501582,1146,1.26796,2009-03-26
501582,1470,0.85000,2009-03-26
501583,341,0.74810,2009-03-26
501583,383,0.93512,2009-03-26
501583,389,1.30920,2009-03-26
501583,415,1.87020,2009-03-26
501584,341,0.74810,2009-03-26
501584,383,0.93512,2009-03-26
501584,389,1.30920,2009-03-26
501584,415,1.87020,2009-03-26
501585,341,0.77768,2009-03-26
501585,415,1.94420,2009-03-26
501585,1455,1.00000,2009-03-26
501586,341,0.74810,2014-09-12
501586,383,0.93513,2014-09-12
501586,415,1.87025,2014-09-12
501586,1470,0.85000,2009-03-26
501587,341,0.76927,2014-09-12
501587,383,0.96159,2014-09-12
501587,415,1.92318,2014-09-12
501587,1471,0.65000,2009-03-26
501588,341,0.73120,2009-03-26
501588,383,0.91400,2009-03-26
501588,415,1.82810,2009-03-26
501588,1470,0.85000,2009-03-26
501589,341,0.72277,2014-09-12
501589,383,0.90346,2014-09-12
501589,415,1.80693,2014-09-12
501589,1470,0.85000,2009-03-26
501590,341,0.65940,2009-03-26
501590,383,0.82420,2009-03-26
501590,415,1.64840,2009-03-26
501590,1234,0.62000,2009-03-26
501591,341,1.01440,2009-04-22
501591,383,1.26790,2009-04-22
501591,415,2.53590,2009-04-22
501592,867,2.68000,2009-03-26
501592,1607,1.95000,2009-03-26
501593,1455,1.00000,2009-03-26
501594,363,0.60862,2009-03-26
501594,1145,0.76078,2009-03-26
501594,1146,1.52156,2009-03-26
501594,1470,0.85000,2009-03-26
501595,371,0.71851,2009-03-26
501595,971,0.89814,2009-03-26
501595,979,1.79628,2009-03-26
501595,1470,0.85000,2009-03-26
501596,1362,0.14000,2009-03-27
501596,1461,0.55000,2009-03-26
501596,502403,0.30000,2009-03-27
501596,502404,0.37000,2009-03-27
501597,383,0.76078,2009-11-26
501597,1457,1.40000,2009-03-27
501599,383,0.76076,2009-11-26
501599,1457,1.40000,2009-03-27
501600,341,0.76100,2009-03-27
501600,383,0.95130,2009-03-27
501600,1470,0.85000,2010-06-30
501601,196,0.60000,2009-03-27
501601,1461,0.55000,2009-03-27
501601,502453,0.30000,2010-12-02
501602,245,0.74000,2009-03-27
501602,990,0.50000,2009-03-27
501602,1507,0.37000,2010-01-12
501602,502405,5.37000,2009-03-27
501603,341,0.71850,2009-03-27
501603,383,0.89820,2009-03-27
501603,415,1.79640,2009-03-27
501603,1470,0.85000,2009-03-27
501604,341,0.77768,2009-03-27
501604,383,0.97211,2009-03-27
501604,415,1.94421,2009-03-27
501604,1470,0.85000,2009-03-27
501605,341,0.65934,2009-03-27
501605,383,0.82418,2009-03-27
501605,415,1.64835,2009-03-27
501605,561,0.21000,2009-03-27
501605,1470,0.85000,2009-03-27
501605,1474,0.84000,2009-03-27
501606,341,0.65511,2009-03-27
501606,383,0.81889,2009-03-27
501606,415,1.63779,2009-03-27
501606,1470,0.85000,2009-03-27
501606,1474,0.84000,2009-03-27
501607,230,1.66000,2009-03-27
501607,363,0.52832,2009-03-27
501607,1145,0.66040,2009-03-27
501607,1146,1.32079,2009-03-27
501607,1470,0.85000,2009-03-27
501608,1470,0.85000,2009-03-27
501609,148,0.22000,2009-03-27
501609,368,0.63398,2009-03-27
501609,969,0.79248,2009-03-27
501609,977,1.58495,2009-03-27
501609,1470,0.85000,2009-03-27
501610,368,0.61285,2009-03-27
501610,969,0.76606,2009-03-27
501610,977,1.53212,2009-03-27
501610,1470,0.85000,2009-03-27
501611,1510,0.80000,2009-03-27
501612,174,0.45000,2009-03-27
501612,1456,0.40000,2009-03-27
501613,1470,0.85000,2009-03-27
501614,357,0.96365,2009-03-27
501614,371,0.65934,2009-03-27
501614,971,0.82418,2009-03-27
501614,979,1.64835,2009-03-27
501614,1059,1.20460,2009-03-27
501614,1060,2.40913,2009-03-27
501614,1248,0.46000,2009-03-27
501614,1470,0.85000,2009-03-27
501615,371,0.61708,2009-03-27
501615,971,0.77134,2009-03-27
501615,979,1.54269,2009-03-27
501615,1470,0.85000,2009-03-27
501616,245,0.02800,2009-03-27
501616,357,0.96365,2009-03-27
501616,371,0.61708,2009-03-27
501616,971,0.77134,2009-03-27
501616,979,1.54269,2009-03-27
501616,1059,1.20456,2009-03-27
501616,1060,2.40913,2009-03-27
501617,371,1.03973,2009-03-27
501617,971,1.29966,2009-03-27
501617,979,2.59932,2009-03-27
501618,363,0.52409,2009-03-27
501618,499,0.18000,2009-03-27
501618,1145,0.65511,2009-03-27
501618,1146,1.31023,2009-03-27
501618,1470,0.85000,2009-03-27
501619,363,0.76077,2009-03-27
501619,1145,0.95097,2009-03-27
501619,1146,1.90194,2009-03-27
501619,1470,0.85000,2009-03-27
501620,363,0.65511,2009-03-27
501620,1145,0.81889,2009-03-27
501620,1146,1.63779,2009-03-27
501620,1470,0.85000,2009-03-27
501621,363,0.42265,2009-03-27
501621,1145,0.52830,2009-03-27
501621,1146,1.05660,2009-03-27
501621,1470,0.85000,2009-03-27
501622,1489,1.25000,2009-03-27
501623,343,0.71851,2009-03-27
501623,415,1.79628,2009-03-27
501623,1031,0.89814,2009-03-27
501623,1470,0.85000,2009-03-27
501624,341,0.69315,2009-03-27
501624,383,0.86644,2009-03-27
501624,415,1.73290,2009-03-27
501624,1470,0.85000,2009-03-27
501624,502337,0.89000,2009-03-27
501624,502338,1.03000,2009-03-27
501624,502339,1.18000,2009-03-27
501625,341,0.69315,2009-03-27
501625,383,0.86644,2009-03-27
501625,415,1.73290,2009-03-27
501625,1470,0.85000,2009-03-27
501625,502337,0.89000,2009-03-27
501625,502338,1.03000,2009-03-27
501625,502339,1.16000,2009-03-27
501626,341,0.65092,2014-05-07
501626,383,0.81365,2014-05-07
501626,415,1.62730,2014-05-07
501626,1470,0.85000,2009-03-27
501626,502337,0.73000,2009-03-27
501626,502338,0.90000,2009-03-27
501626,502339,1.43000,2009-03-27
501627,341,1.08200,2009-03-27
501627,383,1.35250,2009-03-27
501627,415,2.70500,2009-03-27
501628,341,1.08200,2009-03-27
501628,383,1.35256,2014-05-07
501628,415,2.70500,2009-03-27
501629,341,0.88762,2014-05-07
501629,383,1.10952,2014-05-07
501629,415,2.21905,2014-05-07
501630,341,0.71851,2009-03-27
501630,383,0.89814,2009-03-27
501630,415,1.79628,2009-03-27
501630,1470,0.85000,2009-03-27
501632,343,0.22401,2009-03-30
501632,1031,0.28001,2009-03-30
501632,1032,0.56002,2009-03-30
501632,1470,0.85000,2009-03-30
501633,341,0.40152,2009-04-22
501633,383,0.50190,2009-04-22
501633,415,1.00380,2009-04-22
501633,1470,0.85000,2009-04-22
501634,1031,0.46492,2009-11-26
501634,1457,1.40000,2009-03-30
501635,341,0.57058,2009-03-30
501635,383,0.71323,2009-03-30
501635,415,1.42646,2009-03-30
501635,1470,0.85000,2009-03-30
501636,341,0.44379,2009-03-30
501636,383,0.55473,2009-03-30
501636,415,1.10947,2009-03-30
501636,1470,0.85000,2009-03-30
501637,341,0.76100,2009-03-30
501637,383,0.95130,2009-03-30
501637,415,1.90260,2009-03-30
501637,1470,0.85000,2009-03-30
501638,341,1.06090,2009-03-30
501638,383,1.32610,2009-03-30
501638,415,2.65220,2009-03-30
501638,990,0.50000,2009-03-30
501639,990,0.50000,2009-03-30
501640,233,1.68000,2009-03-30
501640,1457,1.40000,2009-03-30
501641,233,1.99000,2009-03-30
501641,1457,1.40000,2009-03-30
501642,347,0.41843,2009-03-30
501642,1015,0.52304,2009-03-30
501642,1016,1.04607,2009-03-30
501642,1470,0.85000,2009-03-30
501643,1457,1.40000,2009-03-30
501643,502480,8.53000,2013-12-27
501643,502505,1.07000,2013-12-27
501644,245,1.15000,2014-04-30
501644,1457,1.40000,2009-03-30
501644,502480,9.22000,2014-04-30
501645,245,0.76000,2014-04-30
501645,1457,1.40000,2009-03-30
501645,502480,5.90000,2014-04-30
501646,211,8.76000,2014-01-07
501646,1457,1.40000,2009-03-30
501646,502504,1.46000,2014-01-07
501647,211,8.46000,2014-04-30
501647,245,1.41000,2014-04-30
501647,1457,1.40000,2009-03-30
501648,245,1.18000,2013-12-27
501648,1457,1.40000,2009-03-30
501648,502480,9.46000,2013-12-27
501649,1456,0.40000,2009-03-30
501649,502407,0.60000,2009-03-30
501649,502453,0.30000,2011-05-05
501650,233,2.33000,2009-03-30
501650,1457,1.40000,2009-03-30
501651,233,2.18000,2009-03-30
501651,1457,1.40000,2009-03-30
501652,97,1.16000,2009-03-30
501652,1489,1.25000,2009-03-30
501653,97,0.90000,2009-04-22
501653,1455,1.00000,2009-04-22
501654,341,1.19209,2009-03-30
501654,383,1.49010,2009-03-30
501654,484,4.23191,2009-03-30
501655,341,1.04390,2009-03-30
501655,383,1.30490,2009-03-30
501655,415,2.60990,2009-03-30
501656,363,0.75232,2009-03-31
501656,1145,0.94041,2009-03-31
501656,1146,1.88080,2009-03-31
501656,1470,0.85000,2009-03-31
501657,347,0.61708,2009-04-08
501657,1015,0.77134,2009-04-08
501657,1016,1.54269,2009-04-08
501657,1470,0.85000,2009-04-08
501658,341,1.04400,2009-04-08
501658,383,1.30490,2009-04-08
501658,415,2.60990,2009-04-08
501660,343,0.17751,2009-04-08
501660,1031,0.22189,2009-04-08
501660,1032,0.44379,2009-04-08
501660,1470,0.85000,2009-04-08
501661,371,0.49873,2009-04-22
501661,971,0.62342,2009-04-22
501661,979,1.24683,2009-04-22
501661,1470,0.85000,2009-04-22
501662,1457,1.40000,2011-05-05
501663,341,0.36771,2009-04-22
501663,383,0.45964,2009-04-22
501663,415,0.91927,2009-04-22
501663,1470,0.85000,2009-04-22
501664,343,0.54945,2009-04-22
501664,1031,0.68681,2009-04-22
501664,1032,1.37363,2009-04-22
501664,1470,0.85000,2009-04-22
501665,341,0.36771,2009-04-22
501665,383,0.45964,2009-04-22
501665,415,0.91927,2009-04-22
501665,1470,0.85000,2009-04-22
501666,343,0.54945,2009-04-22
501666,1031,0.68681,2009-04-22
501666,1032,1.37363,2009-04-22
501666,1470,0.85000,2009-04-22
501667,371,0.69738,2009-04-22
501667,971,0.87172,2009-04-22
501667,979,1.74345,2009-04-22
501667,1470,0.85000,2009-04-22
501668,343,0.76078,2009-04-22
501668,1031,0.95097,2009-04-22
501668,1032,1.90194,2009-04-22
501668,1470,0.85000,2009-04-22
501669,149,1.24000,2009-04-22
501669,343,0.43956,2009-04-22
501669,1031,0.54945,2009-04-22
501669,1032,1.09890,2009-04-22
501669,1470,0.85000,2009-04-22
501670,383,1.31023,2009-04-22
501670,1471,0.65000,2009-04-22
501671,341,0.71851,2009-04-09
501671,383,0.89814,2009-04-09
501671,415,1.79628,2009-04-09
501671,1470,0.85000,2009-04-09
501672,341,0.76082,2014-05-06
501672,383,0.95102,2014-05-06
501672,415,1.90204,2014-05-06
501672,1470,0.85000,2009-04-09
501673,341,0.71855,2014-05-07
501673,383,0.89819,2009-04-09
501673,415,1.79637,2014-05-07
501673,1470,0.85000,2009-04-09
501674,341,0.50719,2009-04-09
501674,383,0.63398,2009-04-09
501674,415,1.26796,2009-04-09
501674,1470,0.85000,2009-04-09
501675,341,0.08876,2009-04-09
501675,383,0.11095,2009-04-09
501675,415,0.22189,2009-04-09
501675,867,0.30000,2010-01-12
501675,1467,0.15000,2009-04-09
501676,341,0.52409,2009-04-09
501676,383,0.65511,2009-04-09
501676,415,1.31023,2009-04-09
501676,1471,0.65000,2009-04-09
501677,171,0.12000,2009-04-09
501677,363,0.65934,2009-04-09
501677,1145,0.82418,2009-04-09
501677,1146,1.64835,2009-04-09
501677,1470,0.85000,2009-04-09
501678,383,0.57058,2012-08-27
501678,1470,0.85000,2011-05-05
501679,343,0.59172,2009-04-09
501679,1031,0.73965,2009-04-09
501679,1032,1.47930,2009-04-09
501679,1470,0.85000,2009-04-09
501680,343,0.63401,2014-05-07
501680,1031,0.79252,2014-05-07
501680,1032,1.58503,2014-05-07
501680,1470,0.85000,2009-04-09
501681,343,0.76078,2009-04-09
501681,1031,0.95097,2009-04-09
501681,1032,1.90194,2009-04-09
501681,1470,0.85000,2009-04-09
501682,343,0.76078,2009-04-09
501682,1031,0.95097,2009-04-09
501682,1032,1.90194,2009-04-09
501682,1470,0.85000,2009-04-09
501683,1484,0.00500,2009-04-09
501683,502408,0.00300,2011-09-12
501684,371,0.67652,2009-04-09
501684,532,0.10625,2009-04-09
501684,971,0.84531,2009-04-09
501684,979,1.69062,2009-04-09
501684,1470,0.85000,2009-04-09
501685,371,0.77768,2009-04-09
501685,529,0.10600,2009-04-09
501685,971,0.97211,2009-04-09
501685,979,1.94421,2009-04-09
501685,1470,0.85000,2009-04-09
501686,1122,0.88757,2009-04-14
501686,1123,1.10947,2009-04-14
501686,1124,2.21894,2009-04-14
501686,1470,0.85000,2009-04-14
501687,341,0.88757,2009-04-14
501687,383,1.10947,2009-04-14
501687,415,2.21894,2009-04-14
501687,1470,0.85000,2009-04-14
501688,341,1.05240,2009-04-14
501688,383,1.31550,2009-04-14
501688,415,2.63100,2009-04-14
501689,175,0.77000,2009-04-14
501689,518,0.38000,2009-04-14
501689,1496,0.75000,2009-04-14
501690,175,0.77000,2009-04-14
501690,518,0.38000,2009-04-14
501690,1496,0.75000,2009-04-14
1691,553,18.25000,2015-07-20
1691,160,27.93000,2015-07-20
1691,139,41.10000,2015-07-20
501691,175,1.29000,2009-04-14
501691,518,0.44000,2009-04-14
501691,1496,0.75000,2009-04-14
501692,371,0.65934,2009-04-14
501692,971,0.82418,2009-04-14
501692,979,1.64835,2009-04-14
501692,1272,1.60000,2009-04-14
501692,1470,0.85000,2009-04-14
501693,341,0.67625,2009-04-14
501693,383,0.84531,2009-04-14
501693,415,1.69062,2009-04-14
501693,1470,0.85000,2009-04-14
501694,341,0.76078,2009-04-14
501694,383,0.95097,2009-04-14
501694,415,1.90194,2009-04-14
501694,1470,0.85000,2009-04-14
501695,341,0.67625,2009-04-14
501695,383,0.84531,2009-04-14
501695,415,1.69062,2009-04-14
501695,1470,0.85000,2009-04-14
501696,341,0.67625,2009-04-14
501696,383,0.84531,2009-04-14
501696,415,1.69062,2009-04-14
501696,1470,0.85000,2009-04-14
501697,341,0.71851,2009-04-14
501697,383,0.89814,2009-04-14
501697,415,1.79628,2009-04-14
501698,341,1.04818,2009-04-14
501698,383,1.31023,2009-04-14
501698,415,2.62050,2009-04-14
501699,341,0.67625,2009-04-14
501699,383,0.84531,2009-04-14
501699,415,1.69062,2009-04-14
501699,1470,0.85000,2009-04-14
501700,341,0.67625,2009-04-14
501700,383,0.84531,2009-04-14
501700,415,1.69062,2009-04-14
501700,1470,0.85000,2009-04-14
501701,341,0.57481,2009-04-14
501701,383,0.71880,2009-04-14
501701,415,1.43702,2009-04-14
501701,1470,0.85000,2009-04-14
501702,354,0.59170,2009-04-15
501702,1007,0.73960,2009-04-15
501702,1010,1.47930,2009-04-15
501703,341,0.02703,2009-04-15
501703,383,0.03378,2009-04-15
501703,385,0.00405,2009-04-15
501703,415,0.06757,2009-04-15
501703,640,0.01622,2009-12-18
501703,1484,0.00500,2009-04-15
501704,343,0.57058,2009-04-15
501704,1031,0.71323,2009-04-15
501704,1032,1.42650,2009-04-15
501704,1470,0.85000,2009-04-15
501705,343,0.57058,2009-04-15
501705,1031,0.71323,2009-04-15
501705,1032,1.42650,2009-04-15
501705,1470,0.85000,2009-04-15
501706,383,0.52880,2009-04-15
501706,1470,0.85000,2009-04-15
501707,76,1.60000,2014-02-12
501707,593,0.20000,2014-02-12
501708,341,0.64666,2009-04-15
501708,383,0.80833,2009-04-15
501708,415,1.61665,2009-04-15
501708,1470,0.85000,2009-04-15
501709,341,0.69738,2009-04-15
501709,383,0.87172,2009-04-15
501709,415,1.74345,2009-04-15
501709,1470,0.85000,2009-04-15
501730,341,1.03550,2009-04-15
501730,383,1.34190,2009-04-15
501730,415,2.58880,2009-04-15
501730,1457,1.40000,2009-04-15
501731,217,2.02000,2014-02-03
501731,341,0.51566,2014-09-12
501731,383,0.64658,2014-09-12
501731,415,1.28916,2014-02-03
501731,1274,2.99000,2009-04-15
501731,1275,1.73000,2009-04-15
501731,1276,1.38000,2009-04-15
501731,1482,1.10000,2009-04-15
501731,1501,0.86500,2012-09-06
501732,217,1.56000,2009-04-15
501732,341,0.51564,2009-04-15
501732,383,0.64455,2009-04-15
501732,415,1.28910,2009-04-15
501732,1482,1.10000,2009-04-15
501732,1501,0.78000,2012-09-06
501733,402,1.16000,2010-01-27
501733,1189,0.58000,2009-04-15
501733,1497,0.70000,2009-04-15
501734,218,1.36000,2009-04-15
501734,341,0.65934,2009-04-15
501734,383,0.82418,2009-04-15
501734,415,1.64835,2009-04-15
501734,1482,1.10000,2009-04-15
501734,1501,0.68000,2012-09-06
501735,1189,0.34000,2009-04-16
501735,1482,1.10000,2009-04-16
501735,1670,1.02000,2010-01-26
501736,218,1.35000,2009-04-16
501736,341,0.65934,2009-04-16
501736,383,0.82418,2009-04-16
501736,415,1.64835,2009-04-16
501736,1274,3.00000,2009-04-16
501736,1275,1.67000,2009-04-16
501736,1276,1.25000,2009-04-16
501736,1482,1.10000,2009-04-16
501737,339,0.30000,2009-04-16
501737,867,0.85000,2009-12-18
501737,1470,0.85000,2009-04-16
501737,1499,0.60000,2009-04-16
501738,339,0.21000,2009-04-16
501738,867,0.85000,2009-12-18
501738,1497,0.70000,2009-04-16
501738,1499,0.42000,2009-04-16
501739,339,0.50000,2009-04-16
501739,867,0.85000,2009-12-18
501739,1497,0.70000,2009-04-16
501739,1499,1.00000,2009-04-16
501740,383,0.96154,2009-04-16
501740,1482,1.10000,2009-04-16
501741,341,0.88760,2009-04-16
501741,383,1.10950,2009-04-16
501741,415,2.21890,2009-04-16
501741,1457,1.40000,2009-04-16
501742,217,1.56000,2009-04-15
501742,341,0.65934,2009-04-15
501742,383,0.85418,2009-04-15
501742,415,1.64835,2009-04-15
501742,1482,1.10000,2009-04-15
501743,217,2.02000,2009-04-15
501743,383,0.85059,2009-04-15
501743,1482,1.10000,2009-04-15
501744,402,1.16000,2010-01-27
501744,1189,0.58000,2009-04-15
501744,1497,0.70000,2009-04-15
501745,341,1.03550,2009-04-16
501745,383,1.29440,2009-04-16
501745,415,2.58880,2009-04-16
501745,1457,1.40000,2009-04-16
501746,341,0.30008,2009-04-16
501746,383,0.37511,2009-04-16
501746,415,0.75021,2009-04-16
501746,1470,0.85000,2009-04-16
501747,357,1.03550,2009-04-16
501747,1059,1.29438,2009-04-16
501747,1060,2.50760,2009-04-16
501747,1470,0.85000,2009-04-16
501748,341,0.56636,2009-04-16
501748,383,0.70795,2009-04-16
501748,415,1.41589,2009-04-16
501748,1470,0.85000,2009-04-16
501749,341,0.48605,2009-04-16
501749,383,0.60757,2009-04-16
501749,415,1.21513,2009-04-16
501749,1191,4.31000,2009-04-16
501749,1470,0.85000,2009-04-16
501750,371,0.62130,2009-04-16
501750,971,0.77663,2009-04-16
501750,979,1.55325,2009-04-16
501750,1470,0.85000,2009-04-16
501751,383,0.64983,2009-11-26
501751,1457,1.40000,2009-04-16
501752,347,0.71851,2009-04-16
501752,357,1.01437,2009-04-16
501752,1015,0.89814,2009-04-16
501752,1016,1.79628,2009-04-16
501752,1059,0.89814,2009-04-16
501752,1060,2.53593,2009-04-16
501752,1470,0.85000,2009-04-16
501754,341,1.01440,2009-04-16
501754,383,1.26800,2009-04-16
501754,385,0.15220,2009-04-16
501755,341,1.03550,2009-04-16
501755,383,1.29440,2009-04-16
501755,385,0.15530,2009-04-16
501756,341,1.05660,2009-04-16
501756,383,1.32080,2009-04-16
501756,385,0.15850,2009-04-16
501758,371,0.57058,2009-04-16
501758,971,0.71323,2009-04-16
501758,979,1.42646,2009-04-16
501758,1470,0.85000,2009-04-16
501759,233,1.35000,2009-03-30
501759,1457,1.40000,2009-03-30
501760,341,0.54100,2009-04-22
501760,383,0.67247,2009-04-22
501760,385,0.08115,2009-04-22
501760,640,0.32460,2009-04-22
501760,1454,0.30000,2009-04-22
501761,341,0.43956,2009-04-16
501761,383,0.54945,2009-04-16
501761,415,1.09890,2009-04-16
501761,1470,0.85000,2009-04-16
